mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type,advice_exists,advice_subtype
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,24,therapist,0:01:26,"-uh, and that you've noticed are more difficult than the others?",3,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,25,client,0:01:30,"But I marked it in the book. Uh, that's one thing I said to myself, I'll be honest in my marking down.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,26,therapist,0:01:34,"In marking it down, okay.",3,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,27,client,0:01:36,"So, I'm gonna have to really be aware of the weekends. Maybe get some kind of hobby or-or join some group or something on the weekends to keep me busy.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,28,therapist,0:01:45,"Okay. So, and you've thought about already, what you might do, such as getting a hobby. Any other thoughts of what you might do to help you overcome this?",3,FALSE,,TRUE,simple,TRUE,open,question,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,29,client,0:01:53,If I can just postpone it-,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,30,therapist,0:01:54,Okay.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,31,client,0:01:55,"-and-and say, ""Okay, I'm not gonna have it at home-",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,32,therapist,0:01:58,Right.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,33,client,0:01:58,"-I'll have it when I get to work or on the way to work.""",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,34,therapist,0:02:01,Right.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,35,client,0:02:01,Cause I-I-I-,3,,,,,,,,neutral,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,36,therapist,0:02:02,Sure.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,37,client,0:02:02,"And then, uh-uh, what I'd like to do is try not to smoke in my house.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,38,therapist,0:02:06,"Okay. So, from now to the next time you come back and see me, what is it that you'd like to-to work on?",3,TRUE,negotiation,FALSE,,TRUE,open,therapist_input,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,39,client,0:02:12,I think I'd just like to do what I did this first week. I liked the idea of marking it down.,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,40,therapist,0:02:18,"Okay, so you can continue with that.",3,TRUE,negotiation,FALSE,,FALSE,,therapist_input,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,41,client,0:02:20,"I-- And it took me a week and I'm down two cigarettes a day, I-I figure.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,42,therapist,0:02:24,Sure.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,43,client,0:02:26,"What I'd like to do is maybe go down to five cigarettes, in other words, another three a day.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,44,therapist,0:02:31,Okay.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,45,client,0:02:32,"And, um, 'cause I smoke a large pack and small pack, maybe just two small packs.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,46,therapist,0:02:37,You said five cigarettes this time.,3,TRUE,negotiation,TRUE,simple,FALSE,,therapist_input,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,47,client,0:02:39,Yes.,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,48,therapist,0:02:40,And any thoughts about what concretely you could do to make that happen?,3,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,49,client,0:02:45,I can try each day to count.,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,50,therapist,0:02:47,Right.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,51,client,0:02:48,"And I'm still gonna try that when I get the urge to let it go, fight it, and maybe not go out for a cigarette until the next urge comes.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,52,therapist,0:02:58,Right. [unintelligible 00:02:58],3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,53,client,0:02:58,"So, if I [unintelligible 00:02:59] between two of them-",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,54,therapist,0:03:00,Sure.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,55,client,0:03:01,-and also coming back and-and talking to you really helps 'cause I have someone to-,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,56,therapist,0:03:06,Sure.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,57,client,0:03:06,-discuss it with.,3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,58,therapist,0:03:07,"So, given what you're-you're attempting to do, when would it be good for you to come back and talk about this?",3,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,59,client,0:03:14,"I wouldn't mind coming back in a week again because this is all new and-and a week, I can handle a week.",3,,,,,,,,change,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,60,therapist,0:03:20,Absolutely. Okay.,3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,61,client,0:03:21,"Okay, thank you doctor.",3,,,,,,,,neutral,,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,62,therapist,0:03:21,"Good. So, we'll see you in a week.",3,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,80,Dr. Peter Selby - MI Skills - Tobacco Cessation - 1st Follow-up Visit - www.teachproject.ca,https://www.youtube.com/watch?v=_X2xXvC7QPs,smoking cessation,63,client,0:03:22,"Yes, thank you.",3,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,0,therapist,0:01:11,"Hello, Rick. Welcome.",2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,1,client,0:01:12,Kia ora.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,2,therapist,0:01:14,"Good to see you here. I see on your file that you're, uh, [unintelligible 00:01:18].",2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,3,client,0:01:19,Yup. That's right.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,4,therapist,0:01:21,What part of the [unintelligible 00:01:22] are you from?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,5,client,0:01:23,I'm from down south.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,6,therapist,0:01:24,"Oh, okay.",2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,7,client,0:01:25,Mm-hmm.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,8,therapist,0:01:26,Right down the bottom? Down Bluff?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,9,client,0:01:28,Yes sir. I'm from Invercargill just short of Bluff. All my family is still down there.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,10,therapist,0:01:32,"Oh, are they? So you were born down there and-",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,11,client,0:01:34,Mm-hmm.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,12,therapist,0:01:34,-raised down there?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,13,client,0:01:36,Mm-hmm. Country boy.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,14,therapist,0:01:38,Country boy. Been up in Christchurch how long?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,15,client,0:01:41,I've been up here since I was 18.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,16,therapist,0:01:45,"Oh, so you've been here a while?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,17,client,0:01:46,Just a little while. Yeah.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,18,therapist,0:01:47,Oh good. You got family out here?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,19,client,0:01:49,"Uh, just my own.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,20,therapist,0:01:51,"Just your own whānau here. [unintelligible 00:01:51]. Well, Rick, I'm sort of, uh, interested in that, you know, you and I are gonna been doing some work together for a while. I'm sort of wondering what sort of thoughts you'd be having on your way here today.",2,TRUE,information,FALSE,,TRUE,open,therapist_input,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,21,client,0:02:05,"Um, I was thinking about what you might ask me, what I would say. I'm thinking about my kids, thinking about having to take a day off work.",2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,22,therapist,0:02:27,Right.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,23,client,0:02:27,It's a bit of a bitch.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,24,therapist,0:02:29,"Okay. I see you've had a bit of experience with, uh, coming to prevention services.",2,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,25,client,0:02:36,Mm-hmm.,2,,,,,,,,neutral,,
high,83,Motivational Techniques - Daryl interviews Ricky - 1,https://www.youtube.com/watch?v=IqtaW2ufbcw,taking medicine / following medical procedure,26,therapist,0:02:36,What's that been like for you in the past?,2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
